section,sweep_param,sweep_value,sweep_label,param_B,value_B,cmro2_bias,cmro2_rel_bias,cmro2_mean,cmro2_std,R0_mean,pves_mean,pO2_abs_err,pO2_rel_err,spread
CROSS,R0_true,120.0,120,obs_var,100.0,0.20741344211086066,,,1.9660430932905364,,,18.988994895083042,,
CROSS,R0_true,120.0,120,obs_var,2500.0,0.06229519256418081,,,2.072805165586539,,,1.4610302521506064,,
CROSS,R0_true,120.0,120,obs_var,10000.0,0.53507815914727,,,2.160150945596304,,,20.48467979281939,,
CROSS,R0_true,130.0,130,obs_var,1.0,2.015122880151628,,,1.9467648831889177,,,110.89379706095554,,
CROSS,R0_true,130.0,130,obs_var,100.0,0.05592486836819033,,,2.09788244612623,,,2.45301954338034,,
CROSS,R0_true,130.0,130,obs_var,2500.0,0.1713059929798062,,,2.1737823169243975,,,8.152074988718326,,
CROSS,R0_true,130.0,130,obs_var,10000.0,0.017701839519318918,,,2.2353597603633943,,,0.8553881735434835,,
CROSS,obs_var,1.0,1,cmro2_var,5e-08,0.00013791423021602967,,,0.0007764237503782419,,,21.367192614432792,,
CROSS,obs_var,1.0,1,cmro2_var,0.005,0.36584982114915343,,,0.2568209708962231,,,26.114892481900544,,
CROSS,obs_var,1.0,1,cmro2_var,0.5,1.9181857174801438,,,2.517841695191032,,,27.50755191385698,,
CROSS,obs_var,1.0,1,cmro2_var,5.0,4.025912000065894,,,6.697999855969407,,,49.34956877607852,,
CROSS,obs_var,25.0,5,cmro2_var,5e-08,0.0005139644162350798,,,0.0008313158742666278,,,4.348103627024408,,
CROSS,obs_var,25.0,5,cmro2_var,0.005,0.16423046018791831,,,0.26058538804958703,,,27.510540978291484,,
CROSS,obs_var,25.0,5,cmro2_var,0.5,0.42759457344233587,,,2.7950404154282973,,,10.798502051931889,,
CROSS,obs_var,25.0,5,cmro2_var,5.0,0.48899880002516705,,,10.289690041876709,,,6.444810064935743,,
CROSS,obs_var,100.0,10,cmro2_var,5e-08,6.9633396704293915e-06,,,0.0009559083809376527,,,0.8405280548759374,,
CROSS,obs_var,100.0,10,cmro2_var,0.005,0.10743978688451783,,,0.29699364899448266,,,1.1409861513221926,,
CROSS,obs_var,100.0,10,cmro2_var,0.5,0.39405789658605594,,,2.4094087172676018,,,1.4206681612819592,,
CROSS,obs_var,100.0,10,cmro2_var,5.0,0.2867124295856156,,,9.70620730755198,,,1.3280410962797058,,
CROSS,obs_var,2500.0,50,cmro2_var,5e-08,5.882603636653272e-05,,,0.0010213435010851916,,,0.492731967338117,,
CROSS,obs_var,2500.0,50,cmro2_var,0.005,0.028030653682348028,,,0.29992841247944846,,,3.1639253169082804,,
CROSS,obs_var,2500.0,50,cmro2_var,0.5,0.09041012729105447,,,3.4104560336954783,,,3.9101154332003953,,
CROSS,obs_var,2500.0,50,cmro2_var,5.0,2.1630985035980377,,,10.391172765470099,,,51.30719918259483,,
CROSS,obs_var,10000.0,100,cmro2_var,5e-08,6.695169874038065e-05,,,0.0009183260984681409,,,3.249416002007108,,
CROSS,obs_var,10000.0,100,cmro2_var,0.005,0.02794465547946956,,,0.3413516764454579,,,1.98568646821077,,
CROSS,obs_var,10000.0,100,cmro2_var,0.5,0.13603410361060542,,,2.7995375769963626,,,2.4372819094058373,,
CROSS,obs_var,10000.0,100,cmro2_var,5.0,0.9407707593584527,,,10.052777063301601,,,23.03714104908897,,
